account,opportunity_id,sales_agent,deal_stage,product,close_date,close_value,created_on
,PGH621S8,Hayden Neloms,In_Progress,MGRPFU,,,2017-01-22
Sunnamplex,Z5042CHK,Rosie Papadopoulos,Won,GTXPlusBasic,2017-05-31,1599.0,2017-02-21
,1IXDYQLD,Darcel Schlecht,In_Progress,GTXPlusBasic,,,2017-07-02
J-Texon,8X2O2KH2,Rosie Papadopoulos,Won,GTXPlusPro,2017-03-24,5291.0,2017-01-22
Zathunicon,RIOKCPEY,Reed Clapper,In_Progress,GTXPro,,,2017-07-10
Xx-holding,IX11QH8X,Kami Bicknell,Lost,GTXBasic,2017-06-05,0.0,2017-05-21
Krusty Krab,LKN0SJ1K,Maureen Marcano,Won,GTXPlusPro,2017-09-11,6233.0,2017-07-20
Massive Dynamic,K44RDP8D,Donn Cantrell,Won,GTXPlusPro,2017-06-24,3730.0,2017-03-24
Cancity,4I4DTR5J,Vicki Laflamme,Won,GTXPro,2017-04-12,6578.0,2017-03-31
Goodsilron,J7104YBV,Moses Frase,Won,MGRPFU,2017-10-22,4701.0,2017-08-29
,BOOXOVEX,Cecily Lampkin,In_Progress,GTXPro,,,2017-10-05
,7R5763C9,Gladys Colclough,Lost,MGRPFS,2017-08-12,0.0,2017-08-05
Conecom,9NMJOL2B,Violet Mclelland,Lost,MGRPFU,2017-12-26,0.0,2017-09-28
Wayne Enterprises,TXT4PPQQ,Daniell Hammack,In_Progress,GTXPro,,,2017-11-30
,07GXIZ02,Kami Bicknell,Lost,MGRPFS,2017-10-19,0.0,2017-08-05
Cyberdyne Systems,214X8SZD,Donn Cantrell,In_Progress,MGRPFU,,,2017-05-01
Opentech,X2RL0I4H,Donn Cantrell,Lost,GTXPro,2017-08-04,0.0,2017-05-27
Betatech,DTJ0AJMH,Reed Clapper,Won,GTXBasic,2017-12-04,805.0,2017-11-22
,EZOQS0LI,Vicki Laflamme,In_Progress,MGRPFS,,,2017-05-09
Sumace,2R85XYGS,Marty Freudenburg,Won,MGRPFS,2017-07-09,65.0,2017-04-04
Ron-tech,WUFY0KSB,Daniell Hammack,Won,GTXPro,2017-09-13,3310.0,2017-08-05
Initech,NLFN5ODN,Gladys Colclough,Won,GTXPlusPro,2017-04-04,7449.0,2017-01-16
Sumace,R9P12V2Z,Lajuana Vencill,Lost,GTXBasic,2017-12-21,0.0,2017-09-27
,8WR40P6B,Rosalina Dieter,In_Progress,GTXPlusBasic,,,2017-07-04
Sterling Cooper,2AARR13Q,Cassey Cress,In_Progress,GTXBasic,,,2017-03-24
Sterling Cooper,S71RHSUS,Maureen Marcano,Won,GTXPlusBasic,2017-09-21,1071.0,2017-09-13
Duff Beer,9QRXLTM3,Versie Hillebrand,Lost,GTXPlusPro,2017-09-08,0.0,2017-07-28
,8HN0KK20,Moses Frase,Lost,MGRPFU,2017-07-29,0.0,2017-05-26
,H5DCJREF,Hayden Neloms,In_Progress,MGRPFS,,,2017-11-10
Goodsilron,HQ0X67BC,Gladys Colclough,Won,MGRPFS,2017-05-11,75.0,2017-01-31
,0RPQPF1B,Vicki Laflamme,Lost,GTXPlusPro,2017-05-28,0.0,2017-03-02
,ZV0POWGS,Cassey Cress,In_Progress,MGRPFU,,,2017-10-30
Zathunicon,O8LTFMYI,Elease Gluck,Won,GTXPlusPro,2017-12-15,8739.0,2017-12-08
Bioplex,56S20MHG,Darcel Schlecht,Lost,GTXPlusPro,2017-12-28,0.0,2017-09-27
Donware,TPWJEPGE,Maureen Marcano,Won,MGRPFS,2017-04-10,55.0,2017-02-28
Rundofase,20Q4AT90,Vicki Laflamme,Won,GTXPlusBasic,2017-03-07,1202.0,2017-01-16
,598Q7F8H,Violet Mclelland,In_Progress,MGRPFS,,,2017-10-19
,EVRWCQ2N,Cassey Cress,In_Progress,GTXBasic,,,2017-12-06
dambase,ZNMYVHLD,Rosalina Dieter,Lost,MGRPFU,2017-09-07,0.0,2017-05-29
,HO1TBPS5,Violet Mclelland,In_Progress,MGRPFS,,,2017-01-28
Faxquote,TZ1A5ZFV,Darcel Schlecht,Won,GTXPlusBasic,2017-05-04,1494.0,2017-02-10
dambase,VV3SD0AC,Maureen Marcano,Won,GTXPlusBasic,2017-07-17,1448.0,2017-05-20
Funholding,QWW0RDYM,Donn Cantrell,Won,MGRPFS,2017-12-02,67.0,2017-08-05
Dalttechnology,ST9LOMXQ,Rosie Papadopoulos,Won,MGRPFU,2017-09-23,4270.0,2017-09-16
,H24MG7TG,Garret Kinder,Lost,GTXPlusBasic,2017-12-29,0.0,2017-11-19
Kan-code,LOMBQ5XL,Niesha Huffines,Lost,GTXBasic,2017-08-13,0.0,2017-08-07
Ganjaflex,3LOEML8U,Gladys Colclough,Won,GTXPro,2017-08-19,6035.0,2017-07-31
,YQ33WUR3,Marty Freudenburg,Lost,GTXPro,2017-12-13,0.0,2017-09-07
Newex,M5MXQ2A9,Violet Mclelland,Lost,MGRPFS,2017-08-24,0.0,2017-08-23
,48N5UAI7,Gladys Colclough,Lost,GTXPlusBasic,2017-04-13,0.0,2017-02-08
Stark Industries,F2JDRTJ2,Kary Hendrixson,Won,GTXPro,2017-03-03,6053.0,2017-01-16
Yearin,7MVR1VDK,Daniell Hammack,Won,MGRPFS,2017-09-29,49.0,2017-09-06
Sterling Cooper,RZ0FSFO6,Moses Frase,In_Progress,MGRPFU,,,2017-11-05
Rantouch,LZY8DJFO,Boris Faz,Won,GTXBasic,2017-12-05,701.0,2017-12-01
Cheers,1S22DUKO,Zane Levy,Won,GTXPlusBasic,2017-12-14,1819.0,2017-09-22
,9D059757,Darcel Schlecht,Lost,GTXPro,2017-09-11,0.0,2017-06-23
,PC3I5RI6,Versie Hillebrand,In_Progress,MGRPFU,,,2017-12-23
,KH53DF8B,Niesha Huffines,In_Progress,GTXBasic,,,2017-11-30
,HNAWCXTF,Vicki Laflamme,In_Progress,GTXPlusBasic,,,2017-10-30
,2RRK6M4F,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-10-19
,IM26RL2D,Markita Hansen,In_Progress,GTXBasic,,,2017-04-11
,CFB3MSPS,James Ascencio,In_Progress,MGRPFU,,,2017-03-11
,SN6HRB10,Elease Gluck,In_Progress,MGRPFS,,,2017-04-17
,Y2VBVU87,Vicki Laflamme,In_Progress,MGRPFS,,,2017-02-21
Golddex,8254J0ZY,Jonathan Berthelot,Won,GTXBasic,2017-12-01,580.0,2017-09-06
,OL70SAL6,Jonathan Berthelot,In_Progress,GTXPro,,,2017-05-11
Plussunin,26CVA58M,James Ascencio,Won,GTXPlusPro,2017-12-23,6238.0,2017-08-26
Cyberdyne Systems,2KELK5CU,Darcel Schlecht,Lost,GTXPlusBasic,2017-09-28,0.0,2017-09-21
Stanredtax,Z6HN9L0G,Jonathan Berthelot,Won,GTXPro,2017-12-25,4993.0,2017-09-20
Cyberdyne Systems,V4WIFYWK,Darcel Schlecht,Won,GTXPlusPro,2017-08-25,7829.0,2017-06-23
Sumace,HVZDLO55,Versie Hillebrand,Won,GTXPro,2017-10-15,5780.0,2017-07-24
Genco Pura Olive Oil Company,EGO0KZB2,Corliss Cosme,Won,GTXPro,2017-09-26,5426.0,2017-07-15
Warephase,4BZWHVMG,Reed Clapper,Won,MGRPFS,2017-10-07,71.0,2017-08-27
Wayne Enterprises,9EOVVXHN,Kary Hendrixson,Won,GTXPro,2017-07-18,6204.0,2017-05-24
Rundofase,J29325FB,Kary Hendrixson,Won,GTXPro,2017-10-30,4807.0,2017-10-21
,3SOG8WNR,Niesha Huffines,In_Progress,GTXPro,,,2017-04-24
,73KMJZ9G,Donn Cantrell,In_Progress,MGRPFU,,,2017-07-21
,UG0DFHNP,Versie Hillebrand,In_Progress,MGRPFS,,,2017-07-18
Ganjaflex,AIFGYUB3,Marty Freudenburg,Won,GTXPro,2017-11-15,5940.0,2017-11-09
Opentech,27FFCB6G,Cassey Cress,Won,GTXPlusPro,2017-06-20,5477.0,2017-03-12
Nam-zim,JL1SPU8F,Versie Hillebrand,Lost,MGRPFU,2017-08-01,0.0,2017-05-18
,D7W846Y0,Maureen Marcano,In_Progress,GTXPlusBasic,,,2017-07-11
Domzoom,1SBTQO12,Cecily Lampkin,Won,GTXPlusBasic,2017-09-02,1258.0,2017-08-19
Gekko & Co,CWEPNBLO,Donn Cantrell,Won,GTXBasic,2017-08-28,737.0,2017-07-23
Newex,HK369R4K,Violet Mclelland,Lost,GTXPro,2017-03-07,0.0,2017-02-20
Zoomit,EBLSW8NF,Darcel Schlecht,Won,GTXBasic,2017-12-04,586.0,2017-10-01
Y-corporation,CECF17SG,Violet Mclelland,Won,MGRPFU,2017-10-26,4294.0,2017-08-27
Plexzap,HYOI10NB,Boris Faz,Won,GTXPlusBasic,2017-09-09,1570.0,2017-09-05
Scotfind,FD4Z9P5N,Anna Snelling,Won,GTXPlusPro,2017-10-22,8489.0,2017-08-10
Streethex,ZBI9ABO2,Jonathan Berthelot,Won,GTXBasic,2017-07-12,605.0,2017-06-28
Kinnamplus,6753XAVM,Niesha Huffines,Won,GTXPlusPro,2017-07-02,4954.0,2017-04-30
Golddex,02EZMTM0,Darcel Schlecht,Won,GTXBasic,2017-07-04,716.0,2017-05-10
,H5IVGIQJ,Lajuana Vencill,Lost,GTXBasic,2017-07-11,0.0,2017-05-24
Zathunicon,39854K0R,Kami Bicknell,Won,GTXPro,2017-03-20,5040.0,2017-02-24
Singletechno,0UT9AF3J,Lajuana Vencill,Won,GTXBasic,2017-11-02,755.0,2017-09-16
Bubba Gump,62664QSP,Violet Mclelland,Lost,MGRPFS,2017-12-09,0.0,2017-11-22
Initech,FFVP5QBT,Kami Bicknell,In_Progress,GTXPro,,,2017-07-20
Singletechno,9QTMPNKK,Niesha Huffines,Won,GTXBasic,2017-07-28,760.0,2017-06-02
Wonka Industries,4L2YFZKG,Hayden Neloms,In_Progress,GTXPlusBasic,,,2017-12-08
,G7BAVZM8,Daniell Hammack,In_Progress,MGRPFU,,,2017-05-30
Stark Industries,W79M9AMW,Kary Hendrixson,Won,GTXPro,2017-10-09,4702.0,2017-07-25
,8YKJ2XDE,Rosalina Dieter,In_Progress,GTK500U,,,2017-04-21
Sumace,I3HL6H7Z,Jonathan Berthelot,Won,GTXBasic,2017-06-29,677.0,2017-06-19
,SO2XZTHL,Rosie Papadopoulos,In_Progress,MGRPFS,,,2017-07-09
Stark Industries,TCBTJH1G,Zane Levy,Lost,GTXPlusBasic,2017-12-06,0.0,2017-09-27
Ontomedia,49UUL4QT,Boris Faz,Won,GTXPlusPro,2017-11-23,8953.0,2017-11-11
Opentech,233K49RV,Daniell Hammack,Won,GTXPlusBasic,2017-11-06,885.0,2017-08-20
,JYKQZHQS,Reed Clapper,In_Progress,GTXPlusBasic,,,2017-08-01
Initech,IAGPKYX4,Lajuana Vencill,Lost,GTXPlusBasic,2017-12-18,0.0,2017-08-16
,TRCPBTEG,Darcel Schlecht,Lost,MGRPFS,2017-10-18,0.0,2017-09-02
Gogozoom,3N52DCGT,James Ascencio,Won,GTXPlusPro,2017-07-01,5987.0,2017-06-27
,2GF6PNVO,Cassey Cress,In_Progress,GTXBasic,,,2017-07-27
Good Burger,39HYGT8F,Maureen Marcano,Won,GTXPro,2017-08-04,7906.0,2017-05-09
Rundofase,EC6HUZ3R,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-08-08
Initech,NBAOD5IT,Cecily Lampkin,Lost,MGRPFU,2017-10-02,0.0,2017-07-15
,2SQWJLKS,Versie Hillebrand,In_Progress,MGRPFS,,,2017-06-22
Labdrill,P7OYULYD,Darcel Schlecht,Lost,GTXPlusBasic,2017-08-24,0.0,2017-06-11
Bioholding,QKMTPDGJ,Darcel Schlecht,Lost,GTXPro,2017-08-21,0.0,2017-07-18
Good Burger,46CN2QZ2,Reed Clapper,In_Progress,MGRPFU,,,2017-12-06
Ron-tech,YFADOVFU,Donn Cantrell,Won,GTXPro,2017-06-07,6390.0,2017-03-04
,6CVS09XV,Donn Cantrell,In_Progress,MGRPFU,,,2017-07-04
,DN0JYLTB,James Ascencio,In_Progress,GTXPlusPro,,,2017-11-10
,4D9WB4RN,Kary Hendrixson,Lost,GTXPlusBasic,2017-12-21,0.0,2017-12-06
J-Texon,07ZBVM0L,Corliss Cosme,Won,MGRPFU,2017-12-25,4226.0,2017-10-02
,2JNIJY0Y,Zane Levy,In_Progress,GTXPlusBasic,,,2017-08-04
Domzoom,LT6M4FMA,Darcel Schlecht,Won,GTXPro,2017-06-11,6755.0,2017-04-06
,A0KK2GCL,Gladys Colclough,In_Progress,MGRPFS,,,2017-05-23
Sonron,LDGXMK8E,Zane Levy,In_Progress,GTXPro,,,2017-10-01
Ollivander's Wand Shop,5BBXP7NB,Darcel Schlecht,Won,GTXPro,2017-09-11,7225.0,2017-08-05
,KUGVBCB6,Darcel Schlecht,Lost,GTXPlusBasic,2017-05-14,0.0,2017-03-21
,QZTLG6U7,Vicki Laflamme,Lost,MGRPFS,2017-07-12,0.0,2017-05-30
,4HJPCFZJ,Versie Hillebrand,In_Progress,MGRPFU,,,2017-12-17
,LR83Z9AO,Vicki Laflamme,In_Progress,GTXPlusBasic,,,2017-12-22
Xx-zobam,P6JIA7D7,Gladys Colclough,In_Progress,GTXPlusBasic,,,2017-07-24
,7QL88UVY,Zane Levy,Lost,GTXPlusBasic,2017-03-26,0.0,2017-03-19
Dalttechnology,YV8QB88T,Wilburn Farren,Lost,GTXPlusPro,2017-07-15,0.0,2017-06-24
Warephase,45NU0GYP,Cassey Cress,Won,GTXPro,2017-09-14,5167.0,2017-07-13
,9Q6PXE5D,Rosalina Dieter,In_Progress,GTXPlusPro,,,2017-11-11
The New York Inquirer,LS1X62MW,Boris Faz,Won,GTXBasic,2017-09-08,754.0,2017-06-26
Stark Industries,IWYOZ3Y9,Kami Bicknell,Lost,MGRPFS,2017-06-22,0.0,2017-04-28
,Y3218G7I,Vicki Laflamme,In_Progress,MGRPFU,,,2017-11-04
Conecom,IPASXXLX,Cassey Cress,Won,GTXPlusBasic,2017-07-20,1335.0,2017-05-14
Green-Plus,1OCDGK6W,Moses Frase,Won,MGRPFU,2017-07-09,2793.0,2017-03-27
Zumgoity,1VA7OL9I,Corliss Cosme,Won,MGRPFS,2017-11-30,75.0,2017-10-07
,Z7AONLYO,Donn Cantrell,In_Progress,GTXBasic,,,2017-04-13
Green-Plus,WV8NWIUI,Darcel Schlecht,Won,GTXPro,2017-07-16,8044.0,2017-07-13
Betasoloin,PVXHL0OL,Wilburn Farren,Won,MGRPFU,2017-10-10,4135.0,2017-08-04
Wayne Enterprises,HGDB6LHN,Kami Bicknell,Lost,GTXBasic,2017-09-03,0.0,2017-07-07
Green-Plus,9ZACE88A,Versie Hillebrand,Won,MGRPFU,2017-12-28,2340.0,2017-11-25
Duff Beer,MUEHVPDH,Marty Freudenburg,Won,MGRPFS,2017-12-26,75.0,2017-10-31
Sonron,AWCGDLMU,Zane Levy,Won,GTXBasic,2017-06-10,632.0,2017-05-21
,Y00UBB9J,Marty Freudenburg,In_Progress,GTXBasic,,,2017-12-26
Ron-tech,LQLVS6F3,Daniell Hammack,Won,GTXPlusPro,2017-10-22,6423.0,2017-10-16
,GH5OD0QM,Maureen Marcano,In_Progress,GTXPlusPro,,,2017-06-24
Konmatfix,MEI62XFZ,Rosie Papadopoulos,Won,MGRPFU,2017-10-08,5040.0,2017-08-17
Bioholding,FO1CAETV,Versie Hillebrand,In_Progress,MGRPFU,,,2017-06-03
Zoomit,QHMVT34F,Marty Freudenburg,Won,MGRPFS,2017-07-18,51.0,2017-05-19
,URAXWWY6,Vicki Laflamme,In_Progress,GTXPlusBasic,,,2017-09-19
Krusty Krab,FXF28ZRI,James Ascencio,In_Progress,MGRPFS,,,2017-08-24
Newex,19SBAEZJ,Donn Cantrell,Won,GTXPlusBasic,2017-08-20,1470.0,2017-08-04
Zencorporation,GS7KHD22,Moses Frase,Won,MGRPFU,2017-09-23,3847.0,2017-07-25
The New York Inquirer,IWIN7CKY,Garret Kinder,Won,GTXBasic,2017-12-17,669.0,2017-12-10
Streethex,DLFGYXW9,Darcel Schlecht,In_Progress,GTXBasic,,,2017-10-17
,3S3DKYXY,Kami Bicknell,In_Progress,GTXBasic,,,2017-10-22
Rundofase,IEQ81EJS,Zane Levy,Lost,MGRPFS,2017-08-16,0.0,2017-08-10
Mathtouch,0UPYFOSY,Vicki Laflamme,Won,GTXBasic,2017-11-23,923.0,2017-11-06
Silis,3E1PYLCV,Zane Levy,Won,GTXBasic,2017-09-11,645.0,2017-07-07
,KXNF6FLY,Boris Faz,In_Progress,GTXPlusBasic,,,2017-10-22
,WVGD8A1L,Kami Bicknell,In_Progress,GTXPlusBasic,,,2017-12-09
Lexiqvolax,K372OYMH,Moses Frase,Won,MGRPFU,2017-09-28,3427.0,2017-07-22
Ron-tech,ZMDM90BN,Cassey Cress,Lost,MGRPFU,2017-07-15,0.0,2017-07-01
,RL2DB72A,Garret Kinder,Lost,GTXPlusBasic,2017-07-27,0.0,2017-05-21
,IEYB3G1L,Versie Hillebrand,In_Progress,MGRPFS,,,2017-11-26
Plusstrip,4IWROKR0,Vicki Laflamme,Won,GTXPlusBasic,2017-09-10,1651.0,2017-07-26
Olivia Pope & Associates,82D8TNEP,Anna Snelling,In_Progress,MGRPFU,,,2017-08-19
,HGMBZKZ1,James Ascencio,In_Progress,GTXPlusPro,,,2016-12-18
,1SN6JE5K,Corliss Cosme,Lost,GTXPlusPro,2017-07-17,0.0,2017-07-15
Condax,KJCDXXLE,Zane Levy,Won,GTXPlusPro,2017-12-30,6755.0,2017-12-18
,XIZTAMYM,Anna Snelling,Lost,GTXPlusBasic,2017-11-13,0.0,2017-10-03
J-Texon,L358BW2M,Corliss Cosme,Won,GTXBasic,2017-06-16,800.0,2017-06-03
J-Texon,KQ4D4JNM,Violet Mclelland,Won,GTXPlusBasic,2017-06-07,1419.0,2017-02-14
,B5WY8MJ7,Anna Snelling,Lost,GTXPlusBasic,2017-08-29,0.0,2017-08-13
Bioholding,40EUQGHE,Jonathan Berthelot,Won,MGRPFS,2017-12-12,57.0,2017-07-26
,IM5TTITC,Gladys Colclough,In_Progress,MGRPFS,,,2017-10-10
Hooli,JJBUOEXN,Daniell Hammack,Won,GTXBasic,2017-04-25,632.0,2017-02-24
,A06YFAR4,Zane Levy,In_Progress,GTXPro,,,2017-09-30
,DESFGRC0,Donn Cantrell,In_Progress,GTXPro,,,2017-01-31
Initech,387RGM82,Cecily Lampkin,Won,MGRPFU,2017-12-08,4119.0,2017-10-16
Plexzap,GFGDTLU9,Wilburn Farren,Won,GTXPlusPro,2017-08-28,8555.0,2017-08-11
The New York Inquirer,3P0E9PHH,Daniell Hammack,Won,GTXPro,2017-11-10,5476.0,2017-08-09
Groovestreet,MPAJJZCM,Marty Freudenburg,Won,GTXPlusBasic,2017-05-31,1231.0,2017-03-04
,2KIX11AB,Moses Frase,Lost,GTXPlusBasic,2017-05-20,0.0,2017-05-12
,2Q47VOZ2,Versie Hillebrand,In_Progress,GTXBasic,,,2017-11-16
,2C9P4J57,Hayden Neloms,Lost,MGRPFS,2017-08-16,0.0,2017-06-16
,BP84V1XX,Kary Hendrixson,Lost,GTXPro,2017-05-04,0.0,2017-04-26
Plusstrip,3DSB4Y31,Maureen Marcano,Won,MGRPFS,2017-08-23,66.0,2017-06-14
,OO23FFUA,Violet Mclelland,In_Progress,MGRPFS,,,2017-12-26
,MQK4YRRC,Maureen Marcano,Lost,GTXBasic,2017-09-29,0.0,2017-07-14
,4QQLM7C2,Violet Mclelland,In_Progress,MGRPFS,,,2017-12-27
Stanredtax,MOXBC6Y2,Hayden Neloms,Won,MGRPFU,2017-09-06,3873.0,2017-08-18
,XBU7KSHB,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-12-20
,QR57I9XX,Kami Bicknell,Lost,MGRPFS,2017-08-08,0.0,2017-05-06
,T6QV5W2Z,Corliss Cosme,In_Progress,GTXPlusBasic,,,2017-08-21
,VNP72D6D,Darcel Schlecht,Lost,GTXPlusBasic,2017-04-05,0.0,2017-03-30
Faxquote,WD7UJJSP,Darcel Schlecht,Won,GTXPlusBasic,2017-06-27,1093.0,2017-06-15
Zumgoity,L9LF6JDZ,Violet Mclelland,Won,GTXBasic,2017-04-19,699.0,2017-04-08
Rantouch,75HSKC83,Daniell Hammack,Won,MGRPFU,2017-08-03,3821.0,2017-05-08
Mathtouch,MF7BX2OT,Kary Hendrixson,Won,GTXPlusBasic,2017-09-12,1648.0,2017-08-09
,0Z1HE7SI,Hayden Neloms,In_Progress,MGRPFU,,,2017-05-20
Silis,44SMS8CS,Vicki Laflamme,Won,GTXBasic,2017-05-08,534.0,2017-02-16
Ollivander's Wand Shop,PNLEMOSO,Jonathan Berthelot,Won,GTXPro,2017-06-02,4909.0,2017-04-17
,5WE24CBZ,Lajuana Vencill,Lost,GTXPro,2017-09-05,0.0,2017-08-09
,LJXI7F26,Lajuana Vencill,In_Progress,GTXPro,,,2017-07-11
Wonka Industries,SAQLCJ3N,Kary Hendrixson,Won,GTXPlusPro,2017-12-01,8331.0,2017-11-27
Rangreen,9IDEXVHF,Boris Faz,In_Progress,GTXPro,,,2017-10-27
Ron-tech,GFS0QKCP,Daniell Hammack,Won,GTXPlusPro,2017-08-16,5516.0,2017-05-17
Lexiqvolax,SI8UV9RF,Versie Hillebrand,Won,MGRPFS,2017-10-31,61.0,2017-08-03
Initech,BMQ25AT2,Darcel Schlecht,Won,GTXPlusBasic,2017-06-16,956.0,2017-03-12
Newex,2LKF47W8,Kami Bicknell,Lost,MGRPFS,2017-08-10,0.0,2017-07-06
Scottech,UGNS7YVX,Reed Clapper,Won,GTXBasic,2017-09-26,644.0,2017-07-08
Conecom,W3HQ62XY,Wilburn Farren,Won,MGRPFU,2017-06-24,3998.0,2017-06-16
Zencorporation,1XDZDPPR,Moses Frase,Won,GTXPlusPro,2017-06-08,8024.0,2017-04-13
Genco Pura Olive Oil Company,OHHQSJ5J,Donn Cantrell,Won,GTXBasic,2017-05-11,637.0,2017-02-18
Kan-code,4NNQYE33,Moses Frase,Won,MGRPFU,2017-10-02,3917.0,2017-09-18
,GQ2SWMRR,James Ascencio,Lost,GTXPlusBasic,2017-09-03,0.0,2017-08-27
,QRLQMH6U,Reed Clapper,In_Progress,MGRPFU,,,2016-12-02
,GR6SFRWU,Boris Faz,In_Progress,GTXPlusBasic,,,2017-12-22
,V6BEB4OU,Cassey Cress,Lost,MGRPFU,2017-03-10,0.0,2017-01-14
,BMEF1UR5,Donn Cantrell,In_Progress,MGRPFU,,,2017-12-14
,GT19KL8R,Markita Hansen,In_Progress,GTXPlusBasic,,,2017-04-15
,LB7M4FVV,Zane Levy,In_Progress,GTXPro,,,2017-11-18
Lexiqvolax,NQ8EI8RO,Moses Frase,Won,MGRPFU,2017-05-24,3926.0,2017-03-14
,BPWDAZUN,Kary Hendrixson,In_Progress,GTXBasic,,,2017-06-17
,I0IQR1CM,Darcel Schlecht,Lost,GTXBasic,2017-12-08,0.0,2017-12-01
,1L3JAGT7,Cassey Cress,In_Progress,GTXBasic,,,2017-05-12
Donquadtech,ZILBOPYV,Elease Gluck,Won,MGRPFS,2017-09-15,44.0,2017-06-26
Hatfan,CNMT84QM,James Ascencio,Lost,GTXPlusBasic,2017-04-07,0.0,2017-02-08
,KX24FH2P,Marty Freudenburg,Lost,GTXPlusBasic,2017-09-13,0.0,2017-08-09
Toughzap,HBS2UGW3,Hayden Neloms,Won,GTXPlusBasic,2017-10-31,1611.0,2017-08-21
Acme Corporation,TMEZ8VJM,Daniell Hammack,Won,GTXPlusPro,2017-09-14,8164.0,2017-06-27
,BRQ5AVCP,Corliss Cosme,In_Progress,GTXBasic,,,2017-12-19
,MVGHAB19,Versie Hillebrand,In_Progress,MGRPFS,,,2017-12-02
Globex Corporation,DAZVALA1,Reed Clapper,Won,GTXPro,2017-06-10,3894.0,2017-04-07
Kan-code,JXHXS512,Gladys Colclough,Won,MGRPFS,2017-03-17,50.0,2017-03-08
Bluth Company,RBLEF67C,James Ascencio,Won,MGRPFU,2017-08-17,3205.0,2017-07-30
,7BCLPLLA,Lajuana Vencill,Lost,GTXPlusPro,2017-08-07,0.0,2017-05-05
Lexiqvolax,625411N6,Darcel Schlecht,Won,GTXPlusBasic,2017-09-27,1104.0,2017-09-17
,LZS7LTU9,James Ascencio,In_Progress,GTXBasic,,,2017-08-17
,RDUXCHC7,Donn Cantrell,Lost,GTXPlusPro,2017-06-04,0.0,2017-03-10
Bioplex,IVAORDHZ,Kary Hendrixson,In_Progress,MGRPFU,,,2017-11-09
Warephase,PF3HH4T4,Boris Faz,Won,GTXBasic,2017-06-11,632.0,2017-06-09
Soylent Corp,CUY9M4XY,Gladys Colclough,Won,GTXPro,2017-12-18,5963.0,2017-12-06
Nam-zim,1EHRF1HD,Gladys Colclough,Won,MGRPFS,2017-06-17,58.0,2017-04-18
,TBAT54RQ,Niesha Huffines,In_Progress,GTXPlusBasic,,,2017-08-18
Blackzim,2MSFZ0XM,Daniell Hammack,Won,GTXPlusPro,2017-09-02,4714.0,2017-07-28
,I3TG733G,Marty Freudenburg,Lost,GTXPlusBasic,2017-04-22,0.0,2017-04-15
,V43HKJE1,Maureen Marcano,In_Progress,GTXPlusBasic,,,2017-11-15
,FMA4SD3S,Versie Hillebrand,Lost,MGRPFU,2017-06-18,0.0,2017-06-14
,GJRUQ3RX,Anna Snelling,In_Progress,GTXPlusPro,,,2017-01-13
Newex,SHZVCLRC,Vicki Laflamme,Won,MGRPFU,2017-10-11,3271.0,2017-09-29
,V9Q2HCE2,Cecily Lampkin,In_Progress,MGRPFU,,,2017-06-27
,884LKXOL,Kary Hendrixson,Lost,GTXBasic,2017-06-21,0.0,2017-05-03
Faxquote,GU45PO4X,Marty Freudenburg,Won,GTXPlusBasic,2017-09-14,1141.0,2017-07-01
Nam-zim,CT4JYC57,Lajuana Vencill,Won,MGRPFU,2017-08-11,4060.0,2017-06-06
Silis,WQP0OB9A,Jonathan Berthelot,Won,GTXPlusBasic,2017-09-19,1806.0,2017-08-27
,W4PNABS0,Violet Mclelland,In_Progress,GTXBasic,,,2017-05-03
Finhigh,XCITRAFM,Jonathan Berthelot,Won,GTXPlusBasic,2017-11-30,1405.0,2017-11-25
,YTF190S1,Daniell Hammack,In_Progress,GTXBasic,,,2017-08-22
Mathtouch,UKGY62NZ,Darcel Schlecht,In_Progress,GTXPro,,,2017-07-17
Konmatfix,IWNHWYSN,Cassey Cress,Won,MGRPFU,2017-12-22,4953.0,2017-12-17
Zathunicon,QI9R4C95,James Ascencio,Won,MGRPFU,2017-10-21,4241.0,2017-10-18
Groovestreet,M3WXU4OA,Anna Snelling,Won,MGRPFS,2017-12-14,83.0,2017-10-19
Globex Corporation,WJUYSU9S,Rosie Papadopoulos,Won,GTXPlusPro,2017-05-05,5727.0,2017-02-27
Condax,GHJKE16K,Zane Levy,Won,GTXPro,2017-03-10,7190.0,2017-02-23
Groovestreet,9MSFF63E,Versie Hillebrand,Won,MGRPFS,2017-11-30,42.0,2017-10-12
Plusstrip,FX99BBHA,Kary Hendrixson,Lost,GTXPlusPro,2017-09-01,0.0,2017-08-24
Silis,ZJZU542I,Vicki Laflamme,Lost,MGRPFS,2017-08-25,0.0,2017-07-05
Bioplex,3S0QGDUU,Versie Hillebrand,Won,GTXPlusPro,2017-07-12,7235.0,2017-04-21
,N61NQN11,Corliss Cosme,In_Progress,GTXPlusBasic,,,2017-07-13
,ZG8A2U0X,Jonathan Berthelot,Lost,MGRPFS,2017-04-05,0.0,2017-01-26
Inity,CNJBJ59C,Cecily Lampkin,Lost,MGRPFU,2017-09-16,0.0,2017-07-05
,5BGQE3KU,Jonathan Berthelot,In_Progress,GTXPlusBasic,,,2017-11-28
